"id","raw","encoded","pred","label","dist","training_count","not_exact"
"3616","1/2 cup (120ml) apple cider vinegar","1 / 2 cup ( UNK ) apple cider vinegar","apple cider vinegar","apple cider vinegar","0.105013356","23","False"
"4483","1 teaspoon fish sauce","1 teaspoon fish sauce","fish sauce","fish sauce","0.054021906","23","False"
"7103","Black pepper, more as needed","Black pepper , more as needed","ground black pepper","ground black pepper","0.17952833","200","False"
"97","1/4 cup fat free chicken broth*","1 / 4 cup fat free chicken broth","chicken broth","chicken broth","0.21319629","56","False"
"4835","2 red bell peppers, cut into 1-inch pieces","2 red bell peppers , cut into 1 - inch pieces","red bell pepper","red bell pepper","0.0819915","60","False"
"1252","Mayonnaise (for serving)","Mayonnaise ( for serving )","regular mayonnaise","regular mayonnaise","0.31507495","33","False"
"401","1 cup sour cream","1 cup sour cream","sour cream","sour cream","0.05058532","23","False"
"8878","4 (6-oz.) skinless, boneless chicken breast halves","4 ( 6 - oz . ) skinless , boneless chicken breast halves","skinless chicken breast","skinless chicken breast","0.14036769","53","False"
"3591","1 extra large onion, chopped","1 extra large onion , chopped","yellow onion","yellow onion","0.15125272","164","False"
"4801","4 teaspoons minced garlic","4 teaspoons minced garlic","garlic","garlic","0.12977844","331","False"
"2729","1 tsp salt","1 tsp salt","table salt","table salt","0.11617908","208","False"
"5030","1 T butter","1 T butter","unsalted butter","unsalted butter","0.113765374","93","False"
"4021","4 cups ripe diced tomatoes, (or 2 cans (14 oz. each) diced tomatoes)","4 cups ripe diced tomatoes , ( or 2 cans ( 14 oz . each ) diced tomatoes )","diced tomato","diced tomato","0.13904831","26","False"
"6155","2 garlic cloves, minced","2 garlic cloves , minced","garlic","garlic","0.17548628","331","False"
"1506","1 1/4 cup (or 1 10-ounce can) red enchilada sauce*, homemade or store-bought","1 1 / 4 cup ( or 1 10 - ounce can ) red UNK sauce , homemade or store - bought","red enchilada sauce","red enchilada sauce","0.13302667","4","False"
"1693","2 large garlic cloves (, minced)","2 large garlic cloves ( , minced )","garlic","garlic","0.16770245","331","False"
"2401","250gms white onion finely chopped","250 UNK white onion finely chopped","white onion","white onion","0.14243364","18","False"
"3106","1/2 teaspoon garlic powder","1 / 2 teaspoon garlic powder","garlic powder","garlic powder","0.056407295","53","False"
"1484","4 teaspoons extra virgin olive oil","4 teaspoons extra virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.052289173","50","False"
"1722","3 cloves garlic, minced","3 cloves garlic , minced","garlic","garlic","0.14963517","331","False"
"7852","1 cup bean sprouts","1 cup bean sprouts","mung bean sprouts","mung bean sprouts","0.094993025","4","False"
"7788","1/4 cup heavy cream","1 / 4 cup heavy cream","heavy whipping cream","heavy whipping cream","0.09879087","20","False"
"4912","15-20 baby shrimp, cleaned and deveined","15 - 20 baby shrimp , cleaned and deveined","shrimp","shrimp","0.1758079","38","False"
"5197","½ garlic clove","1 / 2 garlic clove","garlic","garlic","0.14026491","331","False"
"8004","4 Roma tomatoes (or two medium tomatoes)","4 Roma tomatoes ( or two medium tomatoes )","tomato","tomato","0.2422719","57","True"
"335","1/2 tsp paprika","1 / 2 tsp paprika","ground paprika","ground paprika","0.22261687","25","False"
"6707","1 1/2 pounds flank steak, ( thinly sliced and chopped into 2 inch pieces)","1 1 / 2 pounds flank steak , ( thinly sliced and chopped into 2 inch pieces )","flank steak","flank steak","0.16418302","7","False"
"6656","1 ¾ pounds large or extra-large shrimp, shelled","1 3 / 4 pounds large or extra - large shrimp , shelled","shrimp","shrimp","0.11967713","38","True"
"4938","3/4 tsp salt ((divided, or to taste))","3 / 4 tsp salt ( ( divided , or to taste ) )","table salt","table salt","0.13650781","208","False"
"8540","1 cup carrot, julienned (can buy matchstick carrots in produce section)","1 cup carrot , julienned ( can buy matchstick carrots in produce section )","carrot","carrot","0.10321511","61","False"
"1782","2 tablespoons tamari","2 tablespoons tamari","tamari","tamari","0.044660933","9","False"
"402","1 tbsp chives (minced)","1 tbsp chives ( minced )","fresh chive","fresh chive","0.24150741","19","False"
"3918","1 Tablespoon fresh chives, finely chopped","1 Tablespoon fresh chives , finely chopped","fresh chive","fresh chive","0.19469546","19","False"
"4620","5-6 sprigs fresh thyme (leaves removed)","5 - 6 sprigs fresh thyme ( leaves removed )","fresh thyme","fresh thyme","0.12028377","32","False"
"8068","1/2 tsp salt (or to taste)","1 / 2 tsp salt ( or to taste )","table salt","table salt","0.099401474","208","False"
"4517","Mayonnaise, for serving (optional)","Mayonnaise , for serving ( optional )","regular mayonnaise","regular mayonnaise","0.30301094","33","False"
"4911","1 teaspoon extra virgin olive oil","1 teaspoon extra virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.03896311","50","False"
"3480","1 teaspoon dried oregano","1 teaspoon dried oregano","dried oregano leaf","dried oregano leaf","0.0545495","41","False"
"2026","4 cups chopped romaine lettuce","4 cups chopped romaine lettuce","romaine lettuce","romaine lettuce","0.041288227","27","False"
"3171","3 ounces cream cheese","3 ounces cream cheese","cream cheese","cream cheese","0.080249675","5","False"
"7806","1 1/2 tablespoons brown sugar","1 1 / 2 tablespoons brown sugar","light brown sugar","light brown sugar","0.1055941","32","False"
"7207","2 medium jalepeños (or poblano for less spicy)","2 medium UNK ( or poblano for less spicy )","fresh jalapeno pepper","fresh jalapeno pepper","0.23217082","38","False"
"3399","1 cup of finely diced red or yellow bell pepper","1 cup of finely diced red or yellow bell pepper","red bell pepper","red bell pepper","0.067372434","60","False"
"8972","2 tsp. sweetener of your choice (see notes)","2 tsp . UNK of your choice ( see notes )","white sugar","white sugar","0.28381693","51","True"
"8090","1 cup kalamata olives (pitted)","1 cup kalamata olives ( pitted )","olives","olives","0.11179691","14","True"
"5480","1 tsp toasted sesame oil","1 tsp toasted sesame oil","sesame oil","sesame oil","0.1309576","68","False"
"6851","1/8 teaspoon ground red pepper","1 / 8 teaspoon ground red pepper","ground red pepper","ground red pepper","0.036012046","33","False"
"8631","1 cup thinly sliced fennel bulb (about 1 small bulb)","1 cup thinly sliced fennel bulb ( about 1 small bulb )","fennel bulb","fennel bulb","0.09936154","7","False"
"7209","5 cloves of garlic","5 cloves of garlic","garlic","garlic","0.06842564","331","False"
"3676","4 cups chopped red cabbage or spinach or romaine lettuce or kale (ribs removed)","4 cups chopped red cabbage or spinach or romaine lettuce or kale ( ribs removed )","red cabbage","red cabbage","0.12160357","17","False"
"6195","1/4 cup low-sodium soy sauce","1 / 4 cup low - sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.023814289","38","False"
"7972","3 cups water or stock","3 cups water or stock","tap water","tap water","0.10471548","92","False"
"6639","1/2 cup vegetable broth","1 / 2 cup vegetable broth","vegetable broth","vegetable broth","0.054473437","29","False"
"2352","Salt","Salt","table salt","table salt","0.16694878","208","False"
"1900","4 unit Potato Bun","4 UNK Potato UNK","hamburger bun","hamburger bun","0.24722068","10","True"
"8309","¼ teaspoon black pepper","1 / 4 teaspoon black pepper","ground black pepper","ground black pepper","0.18560681","200","False"
"7853","1 ½ teaspoons ground turmeric","1 1 / 2 teaspoons ground turmeric","ground turmeric","ground turmeric","0.04268445","28","False"
"7957","1/2 teaspoon garlic powder","1 / 2 teaspoon garlic powder","garlic powder","garlic powder","0.056407295","53","False"
"7359","2 tablespoons extra virgin olive oil","2 tablespoons extra virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.034453772","50","False"
"343","1 cup chopped tomato","1 cup chopped tomato","tomato","tomato","0.07109903","57","False"
"2792","1/2 teaspoon black pepper","1 / 2 teaspoon black pepper","ground black pepper","ground black pepper","0.19510871","200","False"
"3247","1 pound NeverAny! Fresh ABF Chicken Breasts, cut into 1 inch chunks","1 pound UNK Fresh UNK Chicken Breasts , cut into 1 inch chunks","skinless chicken breast","skinless chicken breast","0.30219728","53","False"
"978","1 T fresh-squeezed lemon juice","1 T fresh - squeezed lemon juice","lemon juice","lemon juice","0.120358","66","False"
"6708","2 scallions (thinly sliced)","2 scallions ( thinly sliced )","green onion","green onion","0.12705258","109","False"
"3008","1 teaspoon pepper, or to taste","1 teaspoon pepper , or to taste","ground black pepper","ground black pepper","0.12265149","200","False"
"3832","Freshly ground pepper","Freshly ground pepper","ground black pepper","ground black pepper","0.12908232","200","False"
"1025","4-6 tomatoes, diced (about 1 1/2 cups)","4 - 6 tomatoes , diced ( about 1 1 / 2 cups )","tomato","tomato","0.14219765","57","False"
"4003","3/4-inch (2 cm) section ginger","3 / 4 - inch ( 2 UNK ) section ginger","fresh ginger","fresh ginger","0.16532587","124","False"
"1787","2 tbsp unsalted butter","2 tbsp unsalted butter","unsalted butter","unsalted butter","0.047315814","93","False"
"1885","1/4 teaspoon paprika","1 / 4 teaspoon paprika","ground paprika","ground paprika","0.19288266","25","False"
"8153","1½ cups jasmine rice (optional)","1 1 / 2 cups jasmine rice ( optional )","white rice","white rice","0.15144421","25","True"
"3084","1 teaspoon salt","1 teaspoon salt","table salt","table salt","0.10547593","208","False"
"7147","lime juice","lime juice","lime juice","lime juice","0.0","71","False"
"1325","6 large eggs","6 large eggs","egg","egg","0.08244464","93","False"
"2742","⅓ cup peanut or canola oil ((for shallow frying))","1 / 3 cup peanut or canola oil ( ( for shallow frying ) )","peanut oil","peanut oil","0.13201052","11","False"
"3871","Butter lettuce- one head ( or 8 perfect leaves)","Butter lettuce - one head ( or 8 perfect leaves )","butter lettuce","butter lettuce","0.15790772","9","False"
"1685","1 tsp All Spice powder","1 tsp All Spice powder","ground allspice","ground allspice","0.15858161","4","False"
"3527","6 cups chicken broth*","6 cups chicken broth","chicken broth","chicken broth","0.047290444","56","False"
"8474","1 mango, diced","1 mango , diced","mango","mango","0.05956049","15","False"
"8001","1 tsp dried oregano","1 tsp dried oregano","dried oregano leaf","dried oregano leaf","0.05871528","41","False"
"6229","1 Red Fresno Chile","1 Red Fresno Chile","fresh red chili pepper","fresh red chili pepper","0.09116237","8","True"
"2068","2 cloves Garlic (chopped)","2 cloves Garlic ( chopped )","garlic","garlic","0.2592222","331","False"
"7349","1/2 cup parmesan cheese (grated)","1 / 2 cup parmesan cheese ( grated )","grated parmesan cheese","grated parmesan cheese","0.12557948","57","False"
"2709","2 tablespoons all-purpose flour","2 tablespoons all - purpose flour","all-purpose white flour","all-purpose white flour","0.12512097","36","False"
"6743","2 teaspoons minced ginger","2 teaspoons minced ginger","fresh ginger","fresh ginger","0.094336644","124","False"
"513","1/2 cup balsamic vinegar","1 / 2 cup balsamic vinegar","balsamic vinegar","balsamic vinegar","0.044329822","17","False"
"6551","3 shallots, minced","3 shallots , minced","shallot","shallot","0.1770446","35","False"
"8287","1 tablespoon sambal oelek (or a spicy chile paste, or sriracha – use less for a milder sauce)","1 tablespoon sambal oelek ( or a spicy chile paste , or sriracha use less for a milder sauce )","chili garlic sauce","chili garlic sauce","0.32734716","16","False"
"2041","2 sweet red pepper strips","2 sweet red pepper strips","red bell pepper","red bell pepper","0.14628436","60","False"
"2927","2 tablespoons all purpose or gluten-free flour*","2 tablespoons all purpose or gluten - free flour","all-purpose white flour","all-purpose white flour","0.14224645","36","False"
"1764","8 (3/4-oz.) whole-grain bread slices, toasted","8 ( 3 / 4 - oz . ) whole - grain bread slices , toasted","sandwich bread","sandwich bread","0.15920581","31","True"
"2903","2 carrots","2 carrots","carrot","carrot","0.05937296","61","False"
"3003","2 bay leaves","2 bay leaves","bay leaf","bay leaf","0.18675917","26","False"
"195","2 teaspoons coarse kosher or sea salt","2 teaspoons coarse kosher or sea salt","kosher salt","kosher salt","0.1246564","113","False"
"2482","2-4 fresh Thai Chilies, or add chili paste to taste at the end","2 - 4 fresh Thai UNK , or add chili paste to taste at the end","bird's eye chili pepper","bird's eye chili pepper","0.1649298","14","False"
"2841","1 Yukon gold potato, cubed","1 Yukon gold potato , cubed","yukon gold potato","yukon gold potato","0.106492065","11","False"
"7681","2 cups hot cooked white rice","2 cups hot cooked white rice","cooked white rice","cooked white rice","0.06810601","17","False"
"490","2 birds eye chilies, crushed","2 UNK eye chilies , crushed","bird's eye chili pepper","bird's eye chili pepper","0.19775863","14","False"
"7262","1 tablespoon toasted sesame oil","1 tablespoon toasted sesame oil","sesame oil","sesame oil","0.12108342","68","False"
"594","1/4 tsp ground turmeric ((or sub cinnamon))","1 / 4 tsp ground turmeric ( ( or sub cinnamon ) )","ground turmeric","ground turmeric","0.10242729","28","False"
"2697","3 tablespoons tamari or soy sauce","3 tablespoons tamari or soy sauce","tamari","tamari","0.08807662","9","False"
"6108","1 jalapeño chile pepper, seeded and finely diced","1 jalapeño chile pepper , seeded and finely diced","fresh jalapeno pepper","fresh jalapeno pepper","0.14955692","38","False"
