"id","raw","pred","label","dist","training_count","not_exact"
"1626","4 cups small diced potatoes","russet potato","russet potato","0.17453584","21","False"
"6553","1/8 tsp red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.116668016","57","False"
"4087","6 oz grated zucchini, when squeezed 4.25 oz","zucchini","zucchini","0.17343622","26","False"
"8945","1 large bunch asparagus, cut into 1-2 inch pieces, tough ends removed.","fresh green asparagus","fresh green asparagus","0.16586031","11","False"
"3636","1 pound small Yukon Gold potatoes, sliced ¼” thick","yukon gold potato","yukon gold potato","0.17741078","11","False"
"7077","1 red bell pepper, chopped (about 1 cup)","red bell pepper","red bell pepper","0.07010682","60","False"
"4927","1 scallion, diced","green onion","green onion","0.15318187","109","False"
"6625","1/2 teaspoon cornstarch","cornstarch","cornstarch","0.04532692","46","False"
"4643","1/2 tsp cumin","ground cumin","ground cumin","0.06946699","72","False"
"5111","1 tablespoon oil","vegetable oil","vegetable oil","0.0947056","80","False"
"8132","1/2 tablespoon nonfat plain Greek yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.10783294","18","True"
"7830","1 inch fresh ginger, grated","fresh ginger","fresh ginger","0.06969342","124","False"
"5416","1 bunch asparagus, trimmed, cut into 2” pieces","fresh green asparagus","fresh green asparagus","0.13306388","11","False"
"3830","4 large eggs","egg","egg","0.1106856","93","False"
"7580","1 cup frozen pineapple","canned pineapple chunk","canned pineapple chunk","0.10797479","5","True"
"7454","2 pounds eggplant","american eggplant","american eggplant","0.12343486","8","False"
"3978","1 oz. butter, for frying","unsalted butter","unsalted butter","0.1256036","93","False"
"7810","3/4 teaspoon grated peeled fresh ginger","fresh ginger","fresh ginger","0.056677967","124","False"
"1001","1 Tbsp honey","honey","honey","0.085772365","60","False"
"7890","1/4 cup Greek yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.15211949","18","False"
"8106","6 cloves garlic, cut into sliver","garlic","garlic","0.13071336","331","False"
"605","2 (15 ounce) cans diced tomatoes","diced tomato","diced tomato","0.06738855","26","False"
"1630","1 teaspoon kosher salt","kosher salt","kosher salt","0.051527433","113","False"
"3096","3 garlic cloves ( minced)","garlic","garlic","0.16024634","331","False"
"7151","cheese","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.12330072","26","True"
"6562","1 tablespoon olive oil","olive oil","olive oil","0.056319624","223","False"
"8203","3-14.5 ounce cans black beans, drained and rinse","black bean","black bean","0.15280688","26","False"
"1958","1/4 tsp pepper","ground black pepper","ground black pepper","0.12172049","200","False"
"1296","1/4 tsp salt (or to taste)","table salt","table salt","0.10666692","208","False"
"3508","sliced scallions for topping","green onion","green onion","0.15922463","109","False"
"68","2 large or 3 medium avocados (peeled, pitted & sliced)","hass avocado","hass avocado","0.2112065","64","False"
"7110","½ cup balsamic vinegar","balsamic vinegar","balsamic vinegar","0.060522977","17","False"
"8500","1/2 onion, cut into wedges","yellow onion","yellow onion","0.08719453","164","False"
"8909","2 tablespoons pure maple syrup","maple syrup","maple syrup","0.15130755","17","False"
"4692","1 Avocado","hass avocado","hass avocado","0.15871748","64","False"
"2519","1/4 cup canola oil","canola oil","canola oil","0.080558196","31","False"
"46","1 tbsp olive oil","olive oil","olive oil","0.0756367","223","False"
"3097","1 pound boneless, skinless chicken breasts, cut into 1-inch chunks","skinless chicken breast","skinless chicken breast","0.15342551","53","False"
"6328","1 cup low-sodium chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.01960721","26","False"
"3625","4 garlic cloves, finely grated","garlic","garlic","0.14636552","331","False"
"2295","¼ tsp cinnamon powder","ground cinnamon","ground cinnamon","0.15411295","19","False"
"7313","1 teaspoon salt","table salt","table salt","0.07826544","208","False"
"5366","1 avocado, (pitted and thinly sliced)","hass avocado","hass avocado","0.1772854","64","False"
"3593","1 ½ teaspoons dried thyme","dried thyme leaf","dried thyme leaf","0.16019094","11","False"
"8154","1¼ pounds boneless pork strips","boneless pork loin","boneless pork loin","0.15724395","2","True"
"4984","1/4 teaspoon pepper","ground black pepper","ground black pepper","0.12016204","200","False"
"5479","1 Tbsp soy sauce","soy sauce","soy sauce","0.11074594","51","False"
"7844","3/4 cup (185 ml) water","tap water","tap water","0.14768885","92","False"
"520","1 1/2 cup pineapple (diced)","canned pineapple chunk","canned pineapple chunk","0.16528636","5","False"
"8636","1 navel orange, cut into 8 wedges","orange","orange","0.12492938","9","False"
"3371","2 to 3 bunches curly parsley (to yield 2 cups finely chopped parsley)","fresh parsley","fresh parsley","0.17517722","85","False"
"2408","400gms tinned tomatoes blended to a puree","diced tomato","diced tomato","0.14221078","26","True"
"8421","1 to 2 slices bread (, crusts removed, preferably stale (enough to make 1/2 cup))","sandwich bread","sandwich bread","0.16967049","31","False"
"188","Two 6-ounce skin-on wild Yukon River salmon fillets","farmed atlantic salmon","farmed atlantic salmon","0.15497598","19","False"
"604","2 (15 ounce) cans tomato sauce","tomato sauce","tomato sauce","0.07883462","13","False"
"2925","1 1/2 tablespoons butter","unsalted butter","unsalted butter","0.13183255","93","False"
"7740","¼ cup soy sauce","soy sauce","soy sauce","0.10344737","51","False"
"2648","1/4 cup canned white beans (drained and rinsed)","great northern bean","great northern bean","0.14519371","6","False"
"4232","chili paste","chili garlic sauce","chili garlic sauce","0.17262743","16","False"
"2561","1/4 cup Greek yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.15211949","18","False"
"2533","1 1/2 teaspoons (6g) store-bought or homemade garam masala, divided","garam masala","garam masala","0.12695463","11","False"
"8817","1 bunch roughly chopped basil, for serving","fresh basil","fresh basil","0.19474623","39","False"
"4979","1 (14-ounce) can coconut milk","coconut milk","coconut milk","0.08036143","21","False"
"4772","2 cups cauliflower rice","cauliflower rice","cauliflower rice","0.054113586","3","False"
"6618","1/4 cup chopped peanuts","dry-roasted peanut","dry-roasted peanut","0.15938687","18","False"
"6177","½ teaspoon pepper","ground black pepper","ground black pepper","0.11711734","200","False"
"8301","1 avocado, peeled, pitted and diced small","hass avocado","hass avocado","0.1671844","64","False"
"2907","2 cloves garlic","garlic","garlic","0.0874732","331","False"
"7481","1 leek, white parts, thinly sliced ( or sub 1 shallot or ½ cup onion)","leek","leek","0.20653145","11","False"
"7831","4 green onions, chopped, plus more for serving","green onion","green onion","0.12628052","109","False"
"8324","1 stick (1/2 cup) Land O Lakes® Butter","unsalted butter","unsalted butter","0.25915825","93","False"
"7561","1/3 cup olive oil","olive oil","olive oil","0.06342247","223","False"
"4821","1/4 teaspoon kosher salt","kosher salt","kosher salt","0.064139575","113","False"
"7697","1 garlic clove, finely grated","garlic","garlic","0.15645556","331","False"
"3929","4 - 6 garlic cloves (, minced (I like garlicky, so I use 6))","garlic","garlic","0.18733169","331","False"
"4342","1/3 cup heavy cream","heavy whipping cream","heavy whipping cream","0.12244801","20","False"
"785","1/4 teaspoon black pepper","ground black pepper","ground black pepper","0.06961487","200","False"
"1746","1/2 cup diced apple","apple","apple","0.07883532","20","False"
"6601","1 tbsp fresh ginger (minced)","fresh ginger","fresh ginger","0.060389146","124","False"
"140","10-15 dashes hot sauce","hot sauce","hot sauce","0.16646188","18","False"
"2350","300 g / 4 cups (packed cauliflower small florets (1 small / 1/2 large cauliflower))","white cauliflower","white cauliflower","0.20823368","21","False"
"7686","N/A water","tap water","tap water","0.13727628","92","False"
"8835","2 Tbsp soy sauce","soy sauce","soy sauce","0.09174886","51","False"
"6280","2 portobello mushroom caps, sliced","portobello mushroom","portobello mushroom","0.1297647","4","False"
"7694","¼ cup soy sauce","soy sauce","soy sauce","0.10344737","51","False"
"6796","1 pound medium firm tofu ((450g))","firm tofu","firm tofu","0.12638412","12","True"
"3569","1/8 teaspoon cinnamon (optional)","ground cinnamon","ground cinnamon","0.18826401","19","False"
"7194","1/8 tsp black pepper","ground black pepper","ground black pepper","0.069273636","200","False"
"1346","3/4 cup water","tap water","tap water","0.14810362","92","False"
"3520","Minced parsley for garnish, optional","fresh parsley","fresh parsley","0.12292197","85","False"
"8855","2 tsp cumin (ground)","ground cumin","ground cumin","0.10683307","72","False"
"4977","4 cups 1/2-inch cubed cooked chicken (from 1 [2 1/2-pound] rotisserie chicken)","rotisserie chicken","rotisserie chicken","0.17420235","11","True"
"5391","½ cup tomato sauce or crushed tomatoes","tomato sauce","tomato sauce","0.104819536","13","False"
"3249","1 teaspoons grated ginger","fresh ginger","fresh ginger","0.06537567","124","False"
"3218","8 garlic cloves, thinly sliced","garlic","garlic","0.13915952","331","False"
"2524","Kosher salt","kosher salt","kosher salt","0.07063778","113","False"
"6663","3/4 cup low sodium chicken stock","low-sodium chicken broth","low-sodium chicken broth","0.08707835","26","False"
"2708","1 garlic clove, finely grated","garlic","garlic","0.15645556","331","False"
"8267","2 Green Onions","green onion","green onion","0.11230862","109","False"
"180","10 ounces cauliflower florets","white cauliflower","white cauliflower","0.15698189","21","False"
"5401","4 ounces sliced salami, (chopped)","salami","salami","0.14096224","2","False"
"1354","sliced green onions","green onion","green onion","0.07428988","109","False"
"7149","Cilantro","cilantro","cilantro","0.043879516","117","False"
"8091","2 1/2 tablespoons capers","caper","caper","0.13696128","8","False"
"2070","1 1/2 cup strawberries (sliced)","strawberry","strawberry","0.16474117","7","False"
"1928","1 1/2 lbs Fresh Ono cut into 4-6 pieces ( or sub Scallops, Prawns Ahi or Hamachi Tuna)","yellowfin tuna","yellowfin tuna","0.3267758","2","True"
"1366","1 teaspoon apple cider vinegar","apple cider vinegar","apple cider vinegar","0.099200994","23","False"
"5264","3 cloves garlic ((smashed and peeled))","garlic","garlic","0.1821544","331","False"
"6237","400 gr /10oz fresh cod fillets (steamed)","pacific cod","pacific cod","0.18334681","13","False"
"210","1 bunch green onions, thinly sliced, white and green parts divided","green onion","green onion","0.14468735","109","False"
"3685","2 tablespoons olive oil","olive oil","olive oil","0.05060727","223","False"
"6402","1/2 cup crumbled feta (optional)","crumbled feta cheese","crumbled feta cheese","0.14271188","17","False"
"1955","1/4 cup sour cream","sour cream","sour cream","0.053625867","23","False"
"1965","1 tbsp ground cumin","ground cumin","ground cumin","0.04190038","72","False"
"1920","1/4 cup olive oil","olive oil","olive oil","0.06107786","223","False"
"6858","1/2 cup bread crumbs","bread crumb","bread crumb","0.090792134","6","False"
"675","1 teaspoon grated lime peel","lime zest","lime zest","0.13860887","8","False"
"1318","1/4 tsp kosher salt","kosher salt","kosher salt","0.0691895","113","False"
"216","3/4 teaspoon freshly ground black pepper, divided","ground black pepper","ground black pepper","0.0763193","200","False"
"3450","8 oz. Shrimp","shrimp","shrimp","0.14567123","38","False"
"2231","1/4 cup hummus, or as much as you like","hummus","hummus","0.113897055","9","False"
"7291","4 ounces Hass avocado, cubed","hass avocado","hass avocado","0.13575444","64","False"
"6257","¼ cup olive oil","olive oil","olive oil","0.06107786","223","False"
"1361","1/4 cup scallions, sliced thin","green onion","green onion","0.11787976","109","False"
"2805","40 g / 3 tbsp butter","unsalted butter","unsalted butter","0.087919794","93","False"
"7886","2 tablespoons apple cider vinegar","apple cider vinegar","apple cider vinegar","0.03503558","23","False"
"8116","2 cups fresh pineapple chunks (about 8 oz.)","fresh pineapple","fresh pineapple","0.10191371","6","False"
"760","1 celery stalk chopped","celery","celery","0.103374176","44","False"
"4828","3 tablespoons chopped fresh cilantro, divided","cilantro","cilantro","0.15816121","117","False"
"6911","4 slices bacon","bacon","bacon","0.09273457","23","False"
"1388","1/2 tsp salt","table salt","table salt","0.079483464","208","False"
"6086","2 stalks celery, diced","celery","celery","0.101788506","44","False"
